"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 25 13:01:56 GMT 2024","Wed Sep 25 13:02:57 GMT 2024","61284","","tests/main.tftest.hcl","","tests/main.tftest.hcl","","test_mode_wireguard_apply",""
"passed","Wed Sep 25 13:01:56 GMT 2024","Wed Sep 25 13:02:32 GMT 2024","36242","","tests/main.tftest.hcl","","tests/main.tftest.hcl","","wireguard_apply",""
