"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 22 21:53:08 GMT 2024","Sun Sep 22 21:54:06 GMT 2024","58005","","tests/main.tftest.hcl","","tests/main.tftest.hcl","","test_mode_wireguard_apply",""
"passed","Sun Sep 22 21:53:08 GMT 2024","Sun Sep 22 21:53:44 GMT 2024","36708","","tests/main.tftest.hcl","","tests/main.tftest.hcl","","wireguard_apply",""
