"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","258987","k8s_training_kuberay_apply","","","passed","","","tests/k8s-training-kuberay.tftest.hcl","tests/k8s-training-kuberay.tftest.hcl",""
"","592283","k8s_training_apply","","","passed","","","tests/main.tftest.hcl","tests/main.tftest.hcl",""
"","377167","k8s_node_groups_training_kuberay_apply","","","passed","","","tests/k8s-training-kuberay.tftest.hcl","tests/k8s-training-kuberay.tftest.hcl",""
"","439986","k8s_node_groups_training_apply","","","passed","","","tests/main.tftest.hcl","tests/main.tftest.hcl",""
"","1823710","test_mode_k8s_training_apply","","","broken","","","tests/main.tftest.hcl","tests/main.tftest.hcl",""
"","442479","full_training_kuberay_apply","","","passed","","","tests/k8s-training-kuberay.tftest.hcl","tests/k8s-training-kuberay.tftest.hcl",""
"","391150","full_training_apply","","","passed","","","tests/main.tftest.hcl","tests/main.tftest.hcl",""
