"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 21 14:52:11 GMT 2024","Sat Sep 21 14:53:11 GMT 2024","60448","","tests/main.tftest.hcl","","tests/main.tftest.hcl","","test_mode_wireguard_apply",""
"passed","Sat Sep 21 14:52:11 GMT 2024","Sat Sep 21 14:52:42 GMT 2024","31134","","tests/main.tftest.hcl","","tests/main.tftest.hcl","","wireguard_apply",""
