"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","381321","k8s_node_groups_training_apply","","","passed","","","tests/main.tftest.hcl","tests/main.tftest.hcl",""
"","416702","k8s_node_groups_training_kuberay_apply","","","passed","","","tests/k8s-training-kuberay.tftest.hcl","tests/k8s-training-kuberay.tftest.hcl",""
"","55680","full_training_apply","","","passed","","","tests/main.tftest.hcl","tests/main.tftest.hcl",""
"","134269","full_training_kuberay_apply","","","broken","","","tests/k8s-training-kuberay.tftest.hcl","tests/k8s-training-kuberay.tftest.hcl",""
"","595590","test_mode_k8s_training_apply","","","passed","","","tests/main.tftest.hcl","tests/main.tftest.hcl",""
"","572020","k8s_training_kuberay_apply","","","passed","","","tests/k8s-training-kuberay.tftest.hcl","tests/k8s-training-kuberay.tftest.hcl",""
"","581345","k8s_training_apply","","","passed","","","tests/main.tftest.hcl","tests/main.tftest.hcl",""
