"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 11 11:28:48 GMT 2024","Wed Dec 11 11:29:42 GMT 2024","54373","","tests/main.tftest.hcl","","tests/main.tftest.hcl","","wireguard_apply",""
"passed","Wed Dec 11 11:28:48 GMT 2024","Wed Dec 11 11:29:55 GMT 2024","67195","","tests/main.tftest.hcl","","tests/main.tftest.hcl","","test_mode_wireguard_apply",""
