"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 30 19:17:06 GMT 2024","Mon Sep 30 19:18:08 GMT 2024","62441","","tests/main.tftest.hcl","","tests/main.tftest.hcl","","test_mode_wireguard_apply",""
"passed","Mon Sep 30 19:17:06 GMT 2024","Mon Sep 30 19:17:45 GMT 2024","39930","","tests/main.tftest.hcl","","tests/main.tftest.hcl","","wireguard_apply",""
