"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","84237","full_training_apply","","","passed","","","tests/main.tftest.hcl","tests/main.tftest.hcl",""
"","328359","k8s_node_groups_training_apply","","","passed","","","tests/main.tftest.hcl","tests/main.tftest.hcl",""
"","174976","test_mode_k8s_training_apply","","","broken","","","tests/main.tftest.hcl","tests/main.tftest.hcl",""
"","115624","full_training_kuberay_apply","","","passed","","","tests/k8s-training-kuberay.tftest.hcl","tests/k8s-training-kuberay.tftest.hcl",""
"","357642","k8s_node_groups_training_kuberay_apply","","","passed","","","tests/k8s-training-kuberay.tftest.hcl","tests/k8s-training-kuberay.tftest.hcl",""
"","227238","k8s_training_kuberay_apply","","","passed","","","tests/k8s-training-kuberay.tftest.hcl","tests/k8s-training-kuberay.tftest.hcl",""
"","628067","k8s_training_apply","","","passed","","","tests/main.tftest.hcl","tests/main.tftest.hcl",""
